,DomainLength,TLD,TLDLength,NoOfSubDomain,LetterRatioInURL,label
684,40,com,3,3,0.918918918918919,0
685,69,com,3,3,0.8780487804878049,0
686,16,com,3,1,0.9333333333333333,1
687,19,org,3,1,0.9444444444444444,1
688,14,es,2,0,0.9629629629629629,1
689,27,com,3,1,0.9615384615384616,1
690,38,com,3,1,0.972972972972973,1
691,24,net,3,1,0.9090909090909091,0
692,26,website,7,1,0.9387755102040817,0
693,20,com,3,0,0.9743589743589743,0
694,11,in,2,1,0.9,0
695,31,com,3,1,0.9310344827586207,0
696,12,in,2,1,0.9090909090909091,0
697,11,com,3,1,0.9,0
698,34,com,3,1,0.9375,1
699,17,com,3,1,0.9375,1
700,23,com,3,0,0.9777777777777777,0
701,39,com,3,2,0.9459459459459459,0
702,50,com,3,3,0.9473684210526315,0
703,46,com,3,4,0.9425287356321839,0
704,15,com,3,1,0.9285714285714286,1
705,20,com,3,1,0.9473684210526315,1
706,25,com,3,1,0.9583333333333334,1
707,16,ua,2,1,0.9333333333333333,1
708,17,com,3,1,0.9375,1
709,15,nl,2,0,0.9655172413793104,1
710,11,co,2,0,0.9523809523809523,0
711,19,com,3,1,0.9444444444444444,0
712,14,uk,2,2,0.88,1
713,17,org,3,1,0.9375,1
714,25,com,3,1,0.9583333333333334,0
715,16,kz,2,1,0.896551724137931,0
716,11,com,3,0,0.9523809523809523,0
717,16,com,3,1,0.9333333333333333,0
718,12,de,2,1,0.9090909090909091,1
719,24,com,3,1,0.9565217391304348,1
720,26,com,3,1,0.96,1
721,19,us,2,3,0.8823529411764706,1
722,28,com,3,1,0.9629629629629629,0
723,16,ru,2,1,0.9333333333333333,1
724,8,com,3,0,0.8571428571428571,0
725,12,edu,3,1,0.9090909090909091,1
726,22,com,3,1,0.9523809523809523,0
727,28,ve,2,1,0.9629629629629629,0
728,24,org,3,1,0.9565217391304348,0
729,14,net,3,1,0.9230769230769231,1
730,29,biz,3,1,0.9056603773584906,0
731,17,org,3,1,0.9375,0
732,14,ru,2,1,0.9230769230769231,1
733,15,com,3,1,0.9285714285714286,1
734,22,co,2,1,0.9523809523809523,1
735,15,com,3,1,0.9285714285714286,1
736,15,com,3,1,0.9285714285714286,0
737,16,org,3,1,0.9333333333333333,1
738,20,com,3,1,0.9473684210526315,1
739,33,com,3,2,0.9523809523809523,1
740,21,com,3,1,0.95,0
741,18,com,3,1,0.9411764705882353,0
742,13,com,3,1,0.9166666666666666,1
743,13,app,3,1,0.9166666666666666,0
744,12,com,3,1,0.9090909090909091,0
745,16,gr,2,0,0.967741935483871,0
746,23,au,2,2,0.9302325581395349,1
747,9,id,2,1,0.875,1
748,12,com,3,0,0.9565217391304348,1
749,25,org,3,1,0.8636363636363636,0
750,23,com,3,1,0.9545454545454546,0
751,17,com,3,0,0.9696969696969697,0
752,17,com,3,1,0.9375,0
753,50,com,3,3,0.9473684210526315,0
754,18,com,3,0,0.9714285714285714,1
755,16,com,3,0,0.967741935483871,0
756,35,com,3,3,0.6538461538461539,0
757,13,com,3,1,0.9166666666666666,1
758,44,com,3,4,0.9397590361445783,0
759,16,com,3,1,0.9333333333333333,1
760,25,io,2,1,0.75,0
761,19,au,2,3,0.8823529411764706,1
762,23,com,3,1,0.9545454545454546,0
763,25,com,3,1,0.9583333333333334,1
764,10,ro,2,1,0.8888888888888888,1
765,50,com,3,3,0.9473684210526315,0
766,23,com,3,0,0.9777777777777777,0
767,37,com,3,1,0.927536231884058,0
768,18,com,3,1,0.9411764705882353,1
769,16,net,3,1,0.9333333333333333,0
770,22,com,3,1,0.9523809523809523,1
771,16,com,3,1,0.9333333333333333,1
772,28,com,3,0,0.9818181818181818,0
773,20,com,3,1,0.9473684210526315,0
774,39,me,2,1,0.9459459459459459,0
775,24,com,3,1,0.9333333333333333,1
776,30,com,3,1,0.9655172413793104,1
777,24,com,3,1,0.9333333333333333,0
778,17,com,3,0,0.9696969696969697,1
779,32,com,3,1,0.967741935483871,1
780,14,com,3,1,0.8333333333333334,0
781,35,be,2,1,0.9230769230769231,0
782,23,com,3,1,0.9545454545454546,1
783,24,com,3,1,0.8571428571428571,0
784,19,com,3,1,0.9444444444444444,1
785,30,com,3,3,0.9090909090909091,0
786,13,org,3,1,0.9166666666666666,1
787,11,com,3,1,0.625,0
788,11,com,3,1,0.9,0
789,42,com,3,3,0.95,0
790,37,com,3,1,0.9722222222222222,0
791,21,com,3,0,0.975609756097561,0
792,23,com,3,1,0.9302325581395349,1
793,14,es,2,0,0.9629629629629629,1
794,42,com,3,3,0.95,0
795,16,ua,2,1,0.9333333333333333,1
796,21,com,3,1,0.95,0
797,16,com,3,1,0.9333333333333333,1
798,20,uk,2,1,0.9473684210526315,0
799,13,link,4,1,0.9166666666666666,0
800,16,ro,2,0,0.967741935483871,0
801,13,pl,2,1,0.9166666666666666,0
802,50,com,3,3,0.9473684210526315,0
803,15,cz,2,1,0.9285714285714286,1
804,15,com,3,0,0.9655172413793104,0
805,37,com,3,1,0.9428571428571428,1
806,26,com,3,1,0.96,1
807,30,com,3,1,0.9655172413793104,1
808,18,es,2,0,0.9714285714285714,0
809,21,com,3,1,0.95,1
810,16,org,3,1,0.9333333333333333,1
811,16,com,3,0,0.967741935483871,0
812,24,com,3,1,0.9565217391304348,1
813,15,ru,2,1,0.9285714285714286,1
814,18,com,3,1,0.9411764705882353,1
815,22,com,3,1,0.926829268292683,0
816,31,eu,2,2,0.7346938775510204,0
817,24,com,3,1,0.9333333333333333,1
818,15,com,3,1,0.9285714285714286,1
819,12,com,3,1,0.9090909090909091,1
820,19,com,3,0,0.972972972972973,0
821,13,150,3,2,0.0,0
822,17,com,3,1,0.9375,0
823,14,co,2,1,0.88,0
824,26,com,3,1,0.96,1
825,16,uk,2,1,0.9333333333333333,1
826,37,com,3,1,0.9117647058823529,0
827,22,se,2,1,0.9523809523809523,1
828,14,tr,2,1,0.9230769230769231,0
829,21,com,3,1,0.95,1
830,13,com,3,1,0.9166666666666666,1
831,20,com,3,1,0.9473684210526315,1
832,48,com,3,1,0.9090909090909091,0
833,13,com,3,0,0.96,0
834,37,com,3,1,0.9577464788732394,0
835,32,au,2,2,0.9508196721311475,0
836,20,com,3,1,0.9473684210526315,1
837,16,cf,2,0,0.9333333333333333,0
838,20,com,3,1,0.9473684210526315,1
839,15,com,3,1,0.9285714285714286,1
840,15,com,3,1,0.9285714285714286,1
841,18,org,3,1,0.9411764705882353,1
842,15,org,3,1,0.9285714285714286,0
843,61,ga,2,3,0.9203539823008849,0
844,21,com,3,1,0.8947368421052632,1
845,22,org,3,1,0.9523809523809523,1
846,14,info,4,1,0.782608695652174,1
847,46,com,3,4,0.9425287356321839,0
848,21,com,3,1,0.9230769230769231,0
849,20,com,3,1,0.9473684210526315,1
850,18,com,3,0,0.9714285714285714,0
851,21,org,3,0,0.975609756097561,1
852,30,com,3,1,0.9655172413793104,1
853,20,com,3,1,0.9473684210526315,0
854,10,info,4,0,0.9473684210526315,1
855,44,com,3,3,0.9135802469135802,0
856,26,com,3,1,0.96,1
857,23,nl:8080,7,1,0.8205128205128205,1
858,12,eu,2,1,0.9090909090909091,1
859,25,com,3,1,0.9583333333333334,0
860,17,app,3,1,0.9032258064516129,0
861,27,com,3,1,0.9615384615384616,0
862,20,de,2,1,0.918918918918919,1
863,29,com,3,3,0.9259259259259259,0
864,26,com,3,1,0.9166666666666666,1
865,20,com,3,0,0.9743589743589743,0
866,22,com,3,1,0.9523809523809523,1
867,13,com,3,1,0.9166666666666666,1
868,45,com,3,4,0.6764705882352942,0
869,24,com,3,1,0.9333333333333333,0
870,14,ar,2,2,0.88,1
871,23,com,3,1,0.9545454545454546,1
872,21,org,3,1,0.95,1
873,21,com,3,0,0.975609756097561,0
874,14,com,3,1,0.9230769230769231,1
875,9,in,2,0,0.9411764705882353,0
876,19,com,3,1,0.9444444444444444,1
877,14,com,3,1,0.9230769230769231,1
878,13,org,3,1,0.9166666666666666,1
879,18,com,3,1,0.9411764705882353,1
880,13,ru:80,5,1,0.5555555555555556,1
881,20,com,3,1,0.9473684210526315,1
882,21,us,2,1,0.8648648648648649,0
883,16,com,3,1,0.9333333333333333,0
884,12,ua,2,1,0.9090909090909091,0
885,15,com,3,1,0.9285714285714286,1
886,26,today,5,1,0.96,1
887,15,com,3,1,0.9285714285714286,0
888,17,com,3,1,0.9375,1
889,14,com,3,1,0.9230769230769231,1
890,6,ly,2,0,0.9090909090909091,0
891,16,com,3,1,0.9333333333333333,1
892,11,org,3,1,0.9,1
893,24,net,3,1,0.9565217391304348,0
894,17,gov,3,2,0.9032258064516129,1
895,21,com,3,1,0.95,0
896,21,org,3,1,0.95,1
897,12,com,3,1,0.9090909090909091,0
898,22,com,3,1,0.9523809523809523,0
899,8,sk,2,0,0.9333333333333333,0
900,13,com,3,1,0.9166666666666666,1
901,24,com,3,1,0.9333333333333333,1
902,15,com,3,1,0.9285714285714286,1
903,15,org,3,1,0.9285714285714286,1
904,19,com,3,1,0.9444444444444444,1
905,31,com,3,3,0.7083333333333334,0
906,35,com,3,1,0.9552238805970149,0
907,16,org,3,1,0.9333333333333333,1
908,29,mx,2,2,0.9454545454545454,0
909,61,com,3,1,0.7021276595744681,0
910,30,com,3,1,0.8888888888888888,0
911,64,com,3,2,0.8869565217391304,0
912,213,org,3,11,0.05789473684210526,0
913,24,com,3,1,0.9333333333333333,1
914,29,com,3,1,0.9642857142857143,1
915,16,com,3,1,0.9333333333333333,1
916,16,org,3,1,0.9333333333333333,1
917,16,com,3,1,0.9333333333333333,1
918,26,com,3,3,0.8695652173913043,0
919,38,com,3,3,0.9142857142857143,0
920,39,com,3,2,0.9459459459459459,0
921,32,com,3,1,0.9152542372881356,0
922,29,com,3,1,0.9259259259259259,1
923,50,com,3,3,0.9473684210526315,0
924,6,com,3,0,0.8,1
925,28,com,3,1,0.9629629629629629,1
926,25,io,2,1,0.75,0
927,15,com,3,1,0.9285714285714286,1
928,17,com,3,1,0.9375,1
929,15,no,2,1,0.9285714285714286,1
930,20,ua,2,1,0.9473684210526315,0
931,30,com,3,1,0.9090909090909091,0
932,18,br,2,1,0.9411764705882353,0
933,25,com,3,2,0.9130434782608695,1
934,7,ms,2,0,0.8333333333333334,0
935,29,com,3,3,0.9056603773584906,0
936,14,com,3,1,0.8333333333333334,1
937,23,com,3,1,0.9545454545454546,0
938,22,com,3,1,0.9523809523809523,0
939,13,com,3,1,0.9166666666666666,1
940,21,com,3,1,0.95,1
941,15,com,3,1,0.9285714285714286,0
942,24,com,3,1,0.9565217391304348,1
943,17,com,3,1,0.9375,1
944,26,com,3,1,0.96,1
945,17,nz,2,2,0.9032258064516129,1
946,28,com,3,1,0.9629629629629629,1
947,19,com,3,1,0.9142857142857143,1
948,17,ro,2,0,0.9696969696969697,0
949,16,com,3,1,0.9333333333333333,1
950,9,com,3,0,0.9411764705882353,0
951,19,com,3,1,0.9444444444444444,1
952,40,com,3,3,0.8235294117647058,0
953,22,com,3,1,0.9523809523809523,1
954,23,com,3,0,0.9777777777777777,0
955,25,com,3,1,0.9583333333333334,1
956,7,ms,2,0,0.8333333333333334,0
957,10,az,2,0,0.8888888888888888,1
958,28,bid,3,3,0.5641025641025641,0
959,15,ru,2,1,0.8888888888888888,1
960,13,com,3,1,0.9166666666666666,1
961,18,com,3,1,0.9411764705882353,1
962,41,com,3,4,0.6333333333333333,0
963,18,de,2,1,0.9411764705882353,1
964,10,mx,2,1,0.8235294117647058,0
965,16,com,3,1,0.9333333333333333,1
966,17,de,2,1,0.9375,1
967,23,com,3,1,0.9545454545454546,1
968,38,com,3,1,0.958904109589041,0
969,23,com,3,1,0.9545454545454546,1
970,22,br,2,2,0.926829268292683,1
971,14,fr,2,0,0.9629629629629629,0
972,39,tk,2,4,0.835820895522388,0
973,17,ch,2,1,0.9375,1
974,28,com,3,1,0.88,0
975,35,com,3,2,0.9552238805970149,0
976,18,work,4,1,0.9411764705882353,0
977,11,io,2,1,0.9,0
978,22,com,3,1,0.9523809523809523,1
979,17,com,3,0,0.9696969696969697,1
980,12,eu,2,0,0.9565217391304348,0
981,45,com,3,3,0.6567164179104478,0
982,26,in,2,2,0.9387755102040817,1
983,19,it,2,0,0.972972972972973,0
984,36,com,3,1,0.9253731343283582,0
985,26,com,3,1,0.9387755102040817,0
986,7,hu,2,0,0.8333333333333334,0
987,36,com,3,3,0.8571428571428571,0
988,22,com,3,1,0.9523809523809523,1
989,14,ua,2,0,0.9629629629629629,1
990,15,cz,2,1,0.9285714285714286,1
991,16,com,3,1,0.9333333333333333,0
992,22,com,3,1,0.9523809523809523,0
993,20,com,3,0,0.9743589743589743,0
994,21,com,3,1,0.95,0
995,42,com,3,3,0.95,0
996,13,me,2,0,0.96,1
997,9,ru,2,0,0.8,0
998,23,com,3,1,0.9545454545454546,1
999,12,ru,2,1,0.9090909090909091,1
1000,27,com,3,0,0.92,0
1001,18,org,3,0,0.9714285714285714,0
1002,23,com,3,1,0.9545454545454546,0
1003,20,com,3,1,0.9473684210526315,0
1004,22,fr,2,0,0.9523809523809523,0
1005,42,net,3,3,0.95,0
1006,25,edu,3,1,0.9361702127659575,1
1007,20,cn,2,2,0.918918918918919,0
1008,20,com,3,1,0.9473684210526315,1
1009,26,br,2,2,0.9387755102040817,1
1010,21,com,3,1,0.95,0
1011,12,in,2,1,0.9090909090909091,1
1012,44,com,3,1,0.8571428571428571,0
1013,15,org,3,1,0.9285714285714286,0
1014,78,com,3,4,0.8936170212765957,0
1015,15,email,5,0,0.9655172413793104,0
1016,19,in,2,1,0.9444444444444444,0
1017,16,com,3,1,0.9333333333333333,1
1018,50,com,3,3,0.9473684210526315,0
1019,39,com,3,1,0.96,0
1020,8,pro,3,0,0.9333333333333333,1
1021,16,com,3,1,0.9333333333333333,1
1022,14,com,3,1,0.9230769230769231,1
1023,21,cn,2,1,0.9230769230769231,0
1024,10,ly,2,0,0.9473684210526315,0
1025,16,org,3,1,0.9333333333333333,1
1026,24,com,3,1,0.9565217391304348,1
1027,16,com,3,0,0.967741935483871,0
1028,15,de,2,1,0.8888888888888888,1
1029,16,com,3,1,0.9333333333333333,1
1030,11,co,2,0,0.9523809523809523,0
1031,25,com,3,1,0.9583333333333334,1
1032,12,nl,2,0,0.9565217391304348,0
1033,15,me,2,0,0.9655172413793104,0
1034,42,com,3,3,0.95,0
1035,16,com,3,1,0.9333333333333333,0
1036,39,app,3,1,0.8857142857142857,0
1037,19,com,3,1,0.9142857142857143,1
1038,14,ru,2,1,0.9230769230769231,1
1039,30,com,3,1,0.9655172413793104,0
1040,21,com,3,1,0.95,1
1041,10,27,2,2,0.0,0
1042,13,com,3,0,0.96,1
1043,21,com,3,1,0.9230769230769231,0
1044,19,com,3,0,0.972972972972973,0
1045,12,com,3,0,0.9565217391304348,0
1046,14,com,3,0,0.9629629629629629,0
1047,50,com,3,3,0.9473684210526315,0
1048,16,net,3,1,0.9333333333333333,1
1049,14,net,3,1,0.9230769230769231,1
1050,32,com,3,1,0.9152542372881356,1
1051,20,it,2,1,0.9473684210526315,1
1052,37,com,3,3,0.8064516129032258,0
1053,23,com,3,1,0.85,0
1054,21,com,3,1,0.95,1
1055,28,com,3,1,0.88,0
1056,19,com,3,1,0.9444444444444444,1
1057,17,link,4,1,0.9375,0
1058,50,com,3,3,0.9473684210526315,0
1059,16,com,3,1,0.9333333333333333,1
1060,14,org,3,1,0.9230769230769231,1
1061,39,com,3,2,0.9315068493150684,0
1062,31,com,3,1,0.9666666666666667,0
1063,24,com,3,1,0.9565217391304348,1
1064,12,com,3,0,0.9565217391304348,0
1065,19,fr,2,1,0.9444444444444444,0
1066,30,com,3,1,0.9655172413793104,1
1067,13,com,3,1,0.9166666666666666,1
1068,16,ma,2,0,0.967741935483871,0
1069,18,za,2,2,0.9090909090909091,1
1070,16,com,3,1,0.9333333333333333,1
1071,37,com,3,1,0.9117647058823529,0
1072,20,com,3,1,0.9473684210526315,0
1073,14,com,3,1,0.9230769230769231,1
1074,26,com,3,1,0.96,1
1075,39,com,3,3,0.8529411764705882,0
1076,23,com,3,0,0.9777777777777777,0
1077,21,com,3,1,0.95,1
1078,27,com,3,1,0.9411764705882353,0
1079,11,com,3,0,0.9523809523809523,1
1080,27,com,3,1,0.9615384615384616,1
1081,32,com,3,1,0.967741935483871,1
1082,24,io,2,1,0.9565217391304348,0
1083,38,com,3,3,0.9142857142857143,0
1084,26,fr,2,1,0.9387755102040817,0
1085,13,work,4,0,0.9166666666666666,1
1086,30,com,3,0,0.9473684210526315,1
1087,14,com,3,0,0.9629629629629629,0
1088,12,20,2,2,0.0,0
1089,13,com,3,1,0.7,0
1090,19,uk,2,2,0.9142857142857143,1
1091,34,com,3,3,0.7857142857142857,0
1092,19,com,3,1,0.9142857142857143,1
1093,31,com,3,1,0.9666666666666667,1
1094,19,com,3,1,0.9444444444444444,1
1095,15,com,3,1,0.9285714285714286,1
1096,25,uk,2,2,0.9361702127659575,1
1097,13,tv,2,1,0.9166666666666666,1
1098,15,com,3,1,0.9285714285714286,1
1099,15,com,3,1,0.9285714285714286,1
1100,23,com,3,1,0.9302325581395349,1
1101,15,com,3,1,0.9285714285714286,1
1102,25,com,3,1,0.9583333333333334,1
1103,23,org,3,1,0.9545454545454546,1
1104,59,com,3,3,0.8316831683168316,0
1105,16,org,3,1,0.9333333333333333,1
1106,17,com,3,1,0.9375,1
1107,41,com,3,3,0.9487179487179487,0
1108,41,com,3,2,0.9620253164556962,0
1109,15,net,3,1,0.9285714285714286,1
1110,20,com,3,1,0.9473684210526315,0
1111,13,com,3,0,0.96,1
1112,21,com,3,1,0.95,0
1113,44,com,3,4,0.9135802469135802,0
1114,22,edu,3,1,0.9523809523809523,1
1115,17,com,3,1,0.9375,1
1116,50,com,3,3,0.9473684210526315,0
1117,44,com,3,3,0.9397590361445783,0
1118,16,org,3,1,0.9333333333333333,1
1119,17,ru,2,1,0.9375,1
1120,15,com,3,1,0.9285714285714286,1
1121,13,net,3,0,0.96,0
1122,31,com,3,3,0.9310344827586207,0
1123,17,pl,2,2,0.9032258064516129,1
1124,21,zw,2,1,0.95,0
1125,50,com,3,3,0.9473684210526315,0
1126,18,com,3,1,0.9411764705882353,1
1127,16,com,3,1,0.9333333333333333,0
1128,23,com,3,1,0.9545454545454546,1
1129,12,uk,2,1,0.9090909090909091,1
1130,20,org,3,1,0.9473684210526315,1
1131,14,ru,2,1,0.88,0
1132,28,org,3,1,0.9629629629629629,1
1133,17,com,3,1,0.9375,0
1134,15,net,3,1,0.9285714285714286,1
1135,18,com,3,1,0.9411764705882353,1
1136,9,com,3,0,0.9411764705882353,0
1137,17,com,3,1,0.9375,1
1138,16,org,3,1,0.9333333333333333,1
1139,25,com,3,1,0.9583333333333334,1
1140,30,com,3,1,0.9090909090909091,0
1141,20,com,3,1,0.9473684210526315,1
1142,14,com,3,1,0.9230769230769231,1
1143,16,ru,2,1,0.9333333333333333,1
1144,33,com,3,1,0.96875,1
1145,16,com,3,1,0.9333333333333333,0
1146,22,com,3,1,0.9,1
1147,15,com,3,1,0.9285714285714286,0
1148,45,com,3,3,0.6567164179104478,0
1149,42,com,3,3,0.95,0
1150,11,my,2,1,0.9,1
1151,30,com,3,1,0.9655172413793104,1
1152,30,uk,2,3,0.9090909090909091,0
1153,42,com,3,3,0.95,0
1154,16,com,3,1,0.9333333333333333,1
1155,18,net,3,1,0.9411764705882353,1
1156,17,com,3,1,0.9375,1
1157,18,uk,2,2,0.9090909090909091,1
1158,18,nl,2,1,0.9411764705882353,1
1159,16,com,3,1,0.9333333333333333,0
1160,14,com,3,1,0.88,1
1161,26,com,3,1,0.9387755102040817,0
1162,12,com,3,0,0.9565217391304348,1
1163,17,org,3,1,0.9375,0
1164,16,com,3,1,0.9333333333333333,0
1165,17,me,2,1,0.9032258064516129,0
1166,6,ly,2,0,0.9090909090909091,0
1167,15,gg,2,0,0.9655172413793104,1
1168,18,net,3,1,0.9090909090909091,1
1169,20,co,2,1,0.918918918918919,0
1170,42,com,3,3,0.95,0
1171,14,id,2,1,0.9230769230769231,0
1172,6,to,2,0,0.9090909090909091,0
1173,11,co,2,0,0.9523809523809523,0
1174,18,com,3,1,0.9411764705882353,0
1175,16,com,3,1,0.9333333333333333,0
1176,46,com,3,4,0.9425287356321839,0
1177,16,com,3,1,0.9333333333333333,0
1178,17,se,2,1,0.9375,1
1179,50,com,3,3,0.9473684210526315,0
1180,18,com,3,0,0.9714285714285714,0
1181,21,com,3,1,0.95,0
1182,18,com,3,0,0.9411764705882353,0
1183,21,com,3,1,0.95,1
1184,15,ru:443,6,0,0.8,1
1185,19,org,3,1,0.9444444444444444,1
1186,11,com,3,0,0.9523809523809523,1
1187,18,com,3,0,0.9411764705882353,0
1188,21,com,3,1,0.95,0
1189,17,com,3,1,0.9375,1
1190,23,com,3,1,0.9545454545454546,1
1191,10,mx,2,1,0.8235294117647058,0
1192,14,za,2,2,0.88,1
1193,15,com,3,0,0.9655172413793104,0
1194,42,com,3,3,0.95,0
1195,18,com,3,1,0.9411764705882353,1
1196,25,com,3,1,0.9130434782608695,0
1197,8,nl,2,0,0.9333333333333333,0
1198,29,com,3,1,0.9454545454545454,0
1199,17,ru,2,0,0.9696969696969697,0
1200,37,com,3,3,0.8064516129032258,0
1201,23,com,3,1,0.9545454545454546,0
1202,6,do,2,0,0.9090909090909091,0
1203,21,com,3,1,0.9230769230769231,0
1204,19,net,3,1,0.9444444444444444,0
1205,14,com,3,1,0.9230769230769231,0
1206,48,com,3,3,0.945054945054945,0
1207,20,com,3,1,0.9473684210526315,1
1208,14,cz,2,1,0.9230769230769231,0
1209,19,com,3,0,0.972972972972973,0
1210,23,org,3,0,0.9777777777777777,0
1211,26,exposed,7,0,0.9803921568627451,1
1212,18,com,3,0,0.9090909090909091,0
1213,16,com,3,1,0.9333333333333333,1
1214,12,eu,2,1,0.9090909090909091,1
1215,20,com,3,1,0.9473684210526315,1
1216,14,pe,2,1,0.9230769230769231,0
1217,25,io,2,1,0.75,0
1218,19,com,3,1,0.9444444444444444,1
1219,56,com,3,3,0.7415730337078652,0
1220,21,com,3,1,0.95,1
1221,16,uk,2,1,0.896551724137931,1
1222,8,ro,2,0,0.9333333333333333,0
1223,31,com,3,1,0.9491525423728814,1
1224,14,link,4,1,0.88,0
1225,18,com,3,1,0.9411764705882353,1
1226,17,ru,2,0,0.9696969696969697,0
1227,6,re,2,0,0.9090909090909091,0
1228,30,com,3,1,0.9655172413793104,1
1229,17,com,3,1,0.9375,1
1230,20,org,3,1,0.9473684210526315,1
1231,19,com,3,0,0.972972972972973,0
1232,39,site,4,1,0.9736842105263158,0
1233,50,com,3,3,0.9473684210526315,0
1234,15,com,3,1,0.9285714285714286,0
1235,50,com,3,3,0.9473684210526315,0
1236,32,com,3,1,0.9508196721311475,0
1237,23,com,3,1,0.9545454545454546,1
1238,14,fr,2,0,0.9629629629629629,0
1239,23,com,3,1,0.9545454545454546,1
1240,29,com,3,1,0.9642857142857143,0
1241,15,com,3,1,0.9285714285714286,1
1242,24,com,3,1,0.9565217391304348,0
1243,21,com,3,1,0.95,0
1244,29,com,3,1,0.9454545454545454,1
1245,14,in,2,2,0.88,0
1246,16,com,3,1,0.9333333333333333,1
1247,15,ru,2,1,0.9285714285714286,0
1248,10,run,3,0,0.9473684210526315,0
1249,22,com,3,1,0.9523809523809523,0
1250,50,com,3,3,0.9473684210526315,0
1251,25,io,2,1,0.75,0
1252,21,com,3,0,0.975609756097561,0
1253,26,com,3,1,0.96,0
1254,10,com,3,0,0.9473684210526315,1
1255,23,com,3,1,0.9545454545454546,1
1256,20,io,2,1,0.9473684210526315,0
1257,17,com,3,1,0.9375,1
1258,14,com,3,1,0.9230769230769231,1
1259,6,com,3,0,0.9090909090909091,0
1260,19,com,3,1,0.9444444444444444,0
1261,15,com,3,0,0.9285714285714286,0
1262,31,com,3,1,0.9491525423728814,0
1263,18,com,3,1,0.9411764705882353,1
1264,30,com,3,1,0.9655172413793104,1
1265,25,com,3,1,0.9361702127659575,0
1266,9,pl,2,1,0.875,1
1267,12,com,3,0,0.9565217391304348,0
1268,15,com,3,0,0.9655172413793104,1
1269,15,ar,2,1,0.9285714285714286,0
1270,24,com,3,1,0.9565217391304348,0
1271,26,today,5,1,0.96,1
1272,12,com,3,1,0.9090909090909091,1
1273,15,br,2,1,0.9285714285714286,0
1274,14,123,3,2,0.0,0
1275,29,com,3,1,0.9056603773584906,0
1276,51,com,3,5,0.8666666666666667,0
1277,18,live,4,1,0.9090909090909091,0
1278,23,org,3,1,0.9545454545454546,1
1279,50,com,3,3,0.9473684210526315,0
1280,21,com,3,1,0.95,1
1281,12,info,4,0,0.8571428571428571,0
1282,28,com,3,1,0.88,0
1283,35,net,3,1,0.9705882352941176,0
1284,14,com,3,1,0.9230769230769231,1
1285,21,com,3,1,0.95,1
1286,14,au,2,1,0.9230769230769231,1
1287,17,com,3,1,0.9375,1
1288,24,link,4,1,0.8292682926829268,0
1289,22,com,3,1,0.9523809523809523,0
1290,23,br,2,2,0.9047619047619048,0
1291,21,io,2,1,0.95,1
1292,15,com,3,1,0.9285714285714286,1
1293,7,to,2,0,0.9230769230769231,0
1294,18,net,3,1,0.9411764705882353,0
1295,10,ru,2,1,0.8888888888888888,0
1296,15,com,3,1,0.9285714285714286,1
1297,35,com,3,1,0.9552238805970149,1
1298,15,cz,2,1,0.9285714285714286,1
1299,23,org,3,1,0.9545454545454546,1
1300,15,com,3,1,0.9285714285714286,1
1301,16,org,3,1,0.9333333333333333,1
1302,19,com,3,1,0.9444444444444444,1
1303,12,com,3,0,0.9565217391304348,0
1304,16,org,3,1,0.9333333333333333,1
1305,21,com,3,1,0.95,1
1306,21,py,2,2,0.9230769230769231,0
1307,23,com,3,0,0.9777777777777777,0
1308,13,in,2,1,0.8181818181818182,0
1309,30,com,3,1,0.9655172413793104,0
1310,27,com,3,2,0.92,1
1311,23,kr,2,2,0.7567567567567568,0
1312,32,com,3,1,0.967741935483871,1
1313,25,com,3,2,0.6842105263157895,0
1314,22,com,3,1,0.9523809523809523,1
1315,17,pl,2,2,0.9032258064516129,0
1316,19,com,3,1,0.9444444444444444,0
1317,17,com,3,1,0.9375,1
1318,21,com,3,1,0.95,1
1319,23,com,3,1,0.9545454545454546,1
1320,16,ru,2,1,0.9333333333333333,0
1321,28,top,3,2,0.9433962264150944,0
1322,60,au,2,3,0.9285714285714286,0
1323,21,com,3,1,0.95,1
1324,23,link,4,0,0.9545454545454546,0
1325,50,com,3,3,0.9473684210526315,0
1326,41,sh?email=$email,15,1,0.9210526315789473,0
1327,25,top,3,1,0.9583333333333334,0
1328,27,com,3,1,0.9615384615384616,0
1329,18,com,3,0,0.9714285714285714,0
1330,15,com,3,1,0.9285714285714286,1
1331,14,com,3,1,0.8333333333333334,0
1332,13,org,3,1,0.9166666666666666,1
1333,21,edu,3,2,0.9230769230769231,1
1334,38,com,3,3,0.9142857142857143,0
1335,18,in,2,2,0.9090909090909091,1
1336,11,com,3,0,0.9523809523809523,0
1337,18,com,3,1,0.9411764705882353,0
